10, 0.0125113638901, 0.0154842956046
20, 0.0169015176489, 0.0182566255867
30, 0.0128107315411, 0.0184397924189
40, 0.00926607070311, 0.0123371340101
50, 0.00971921415637, 0.0110539182923
60, 0.0126775994274, 0.0114310212687
70, 0.0146463640215, 0.0128885446524
80, 0.0078740981734, 0.00857318420732
90, 0.0108887536356, 0.0125590551152
100, 0.0136664616961, 0.0157065505971
110, 0.0122823666446, 0.0141030731265
120, 0.0150119904812, 0.00997480676452
130, 0.00968386440946, 0.0128559902787
140, 0.012218170465, 0.0116424313108
150, 0.0143841565924, 0.014760257577
160, 0.0216973771244, 0.0200624816232
170, 0.0242979219219, 0.0200383010115
180, 0.0203231752359, 0.0150903443336
190, 0.0133185899376, 0.0117414457052
200, 0.0238613510516, 0.0196162196303
210, 0.0133151610323, 0.017559481046
220, 0.0204271386634, 0.0137292977361
230, 0.0107242368671, 0.00771036252029
240, 0.00664456245632, 0.0122275221794
250, 0.0247043339827, 0.0146889957081
260, 0.0159248867366, 0.0135900789996
270, 0.0283807498595, 0.0288855447391
280, 0.0180789831679, 0.0180564969571
290, 0.0279560592287, 0.0164044916271
300, 0.0140388433141, 0.0191365124275
310, 0.0332581461173, 0.0251387774156
320, 0.0101211786651, 0.00777930862571
330, 0.0521901431718, 0.0308833148096
340, 0.00634896689674, 0.00627901752064
350, 0.0112413463488, 0.012985095583
360, 0.018998758585, 0.00910628141221
370, 0.0265172235245, 0.0298029535779
380, 0.0151119904911, 0.013545107414
390, 0.0177708439178, 0.00576654047996
400, 0.0181944818521, 0.016089637881
410, 0.0127308945575, 0.00440869930783
420, 0.0109447940752, 0.00560362134755
430, 0.00961581007876, 0.0104161686753
440, 0.00578005760727, 0.00863323604125
450, 0.0131771659252, 0.0107821082581
460, 0.0160187998796, 0.00389251175564
470, 0.00966607578566, 0.00523843157991
480, 0.0155087105392, 0.00711586378628
490, 0.0132815467727, 0.00681525904589
500, 0.0173455277679, 0.00386681042632
510, 0.00957075673704, 0.0056069672738
520, 0.0136914823769, 0.00515930793079
530, 0.0166047826752, 0.00807546476861
540, 0.00941600211106, 0.00828024902527
550, 0.0161577541932, 0.0104506653844
560, 0.0148990905401, 0.0175816518191
570, 0.00694860860882, 0.00330298622521
580, 0.0226303750041, 0.0151205665563
590, 0.00933893203278, 0.0100709979614
600, 0.0105006408998, 0.00195705012906
610, 0.0118120934814, 0.00543982916605
620, 0.004057821563, 0.000625853075808
630, 0.00624227349222, 0.00199706683794
640, 0.0104340658156, 0.00374983825752
650, 0.0119725074292, 0.00429653012433
660, 0.010864671694, 0.00597601931985
670, 0.00145868555691, 0.001506054885
680, 0.0109152050435, 0.00413683381562
690, 0.00348626557362, 0.00217174048289
700, 0.0084959438502, 0.00345267847265
710, 0.00170734011203, 0.00362574577819
720, 0.0104447197008, 0.00509575661118
730, 0.00545465779336, 0.00114877471693
740, 0.00397310935014, 0.00340836169991
750, 0.0118645547632, 0.00190845394183
760, 0.0109927149039, 0.00477667391107
770, 0.00559113984208, 0.00291598423956
780, 0.01010131142, 0.00270891516983
790, 0.00209881279038, 0.000865623331941
800, 0.0113226396192, 0.00590664704854
810, 0.00315528128464, 0.00281592156505
820, 0.00564659293308, 0.00674166069725
830, 0.00995886425062, 0.00245484635334
840, 0.0054374402244, 0.00239081388844
850, 0.00615421540246, 0.000577281450365
860, 0.00355885196871, 0.00413689499017
870, 0.0139820152051, 0.0061525466383
880, 0.0016230047439, 0.002423604215
890, 0.0111660955122, 0.00619251869977
900, 0.0195353540961, 0.00494949580493
910, 0.00856566970703, 0.00604204422063
920, 0.00842590993576, 0.00370843997079
930, 0.013990364168, 0.00750656921788
940, 0.00598410105516, 0.00776028761234
950, 0.00284706735473, 0.0026575074035
960, 0.00854884249955, 0.00364928782259
970, 0.00541131623407, 0.00235800611527
980, 0.00741632818118, 0.00478801415231
990, 0.0147388561473, 0.00998783048001
1000, 0.0145383470289, 0.00399363867756
1010, 0.00737158721633, 0.00818834959785
1020, 0.00166129464351, 0.000513753234288
1030, 0.0134889769617, 0.00482466126044
1040, 0.00760853626868, 0.00270850436972
1050, 0.00812229020575, 0.00238982515985
1060, 0.0168771448706, 0.00979000274141
1070, 0.00629986720496, 0.00247722337697
1080, 0.00158231801818, 0.00493293594676
1090, 0.00737640510868, 0.00207407262685
1100, 0.0107269104974, 0.003733598521
1110, 0.0160352374201, 0.00254042259758
1120, 0.0151644250599, 0.0058809429527
1130, 0.00742473533379, 0.00541916457721
1140, 0.00207429417102, 0.001286441167
1150, 0.00528153039665, 0.0017771746433
1160, 0.0067392623962, 0.00603528390013
1170, 0.00899193028106, 0.00619459113778
1180, 0.00364721855996, 0.00265360384544
1190, 0.00218156504647, 0.00114351020043
1200, 0.00229949858409, 0.00187933963311
1210, 0.00285330903126, 0.00222557267514
1220, 0.00282846715283, 0.00321804966973
1230, 0.0169235753551, 0.00745259221909
1240, 0.00523973148919, 0.00317500794983
1250, 0.00634077080069, 0.00521042633362
1260, 0.00343092348998, 0.00112401075263
1270, 0.00341830573309, 0.00175418125739
1280, 0.0049816615962, 0.00177580621338
1290, 0.00275793568368, 0.00120394961628
1300, 0.00738211892973, 0.00206965423428
1310, 0.00730022961848, 0.00223890467685
1320, 0.00434986227097, 0.000756068416632
1330, 0.00770016095801, 0.000822279082917
1340, 0.0132842795218, 0.00529615702641
1350, 0.00560086102843, 0.000705169306547
1360, 0.00463097043316, 0.00272576414441
1370, 0.0099146652844, 0.00319911922066
1380, 0.00388240360258, 0.0011830347599
1390, 0.00387503803756, 0.00179488274365
1400, 0.00593968704398, 0.00233229635368
1410, 0.00684603362109, 0.00652483934272
1420, 0.00623985762724, 0.00140283700439
1430, 0.00466061387871, 0.000976264539838
1440, 0.0, 0.0
1450, 0.00159154584832, 0.00247947237382
1460, 0.00547037258413, 0.0022864169223
1470, 0.0100974115745, 0.00444782967183
1480, 0.00627341128158, 0.00240043274199
1490, 0.0, 0.0
1500, 0.00455585369877, 0.00090005247514
1510, 0.0112464344416, 0.00360223536211
1520, 0.0, 0.0
1530, 0.00425991390796, 0.00255647089435
1540, 0.0040892006988, 0.00160625283012
1550, 0.00290962930578, 0.000842347969976
1560, 0.0, 0.0
