15.0000;8.0000;0.0010;-0.0050;-0.2500;-0.0760;-0.0200;0.0000;0.0050;0.0000;0.0000;0.0050;0.0000;0.0000;0.0000;0.0010;0.0000;-0.0120
15.0000;8.0000;-0.0000;-0.0040;-0.2490;-0.0750;-0.0200;-0.0000;0.0040;0.0000;-0.0000;0.0050;0.0000;0.0000;0.0010;0.0020;0.0000;-0.0130
15.0000;8.0000;0.0000;-0.0030;-0.2490;-0.0750;-0.0200;-0.0010;0.0030;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0010;-0.0020;-0.2490;-0.0760;-0.0200;-0.0000;0.0020;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0000;-0.0030;-0.2480;-0.0750;-0.0200;-0.0000;0.0030;0.0000;-0.0000;0.0050;0.0000;0.0000;0.0010;0.0020;0.0000;-0.0090
15.0000;8.0000;-0.0000;-0.0030;-0.2480;-0.0750;-0.0200;-0.0010;0.0030;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0000;-0.0020;-0.2480;-0.0750;-0.0200;-0.0000;0.0020;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0010;-0.0020;-0.2470;-0.0760;-0.0200;-0.0000;0.0020;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0000;-0.0030;-0.2470;-0.0750;-0.0200;-0.0000;0.0030;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0110
15.0000;8.0000;0.0010;-0.0020;-0.2460;-0.0760;-0.0200;-0.0000;0.0020;0.0000;-0.0000;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0000;-0.0030;-0.2450;-0.0750;-0.0200;-0.0000;0.0030;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0010;-0.0020;-0.2450;-0.0760;-0.0200;-0.0000;0.0020;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0000;-0.0030;-0.2440;-0.0750;-0.0200;-0.0000;0.0030;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0010;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0010;-0.0020;-0.2430;-0.0760;-0.0200;0.0010;0.0020;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0000;-0.0030;-0.2430;-0.0750;-0.0200;-0.0000;0.0030;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
15.0000;8.0000;0.0010;-0.0020;-0.2420;-0.0760;-0.0200;-0.0000;0.0020;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0020;0.0000;-0.0100
15.0000;8.0000;0.0000;-0.0030;-0.2420;-0.0750;-0.0200;-0.0000;0.0030;0.0000;-0.0010;0.0050;0.0000;0.0000;-0.0000;0.0030;0.0000;-0.0100
