	 oid	 dist	 closing	 contact	 relPosX	 relPosY	 relPosZ	 relVlX	 relVlY	 relVlZ	 closingDivDist	 closing1	 closing2	 closing1DivDist	 closing2DivDist	 ActionID	 linVelX	 linVelY	 linVelZ	angVel
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	-0.01	1	-0.03	0.07	0.02	0	-0.01	0	-1	-0.01	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	-0.01	1	-0.03	0.07	0.02	0	-0.01	0	-1	-0.01	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.03	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	-0.21	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.21	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.21	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.21	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.21	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.21	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.21	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.21	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.21	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.5	0	0
8	15	0	-0.24	1	-0.21	0.07	0.02	-0.02	-0.24	0	-24	-0.24	0.03	0	0	0	0	0.49	0	0
8	15	0	-0.21	1	-0.21	0.04	0.02	0.02	-0.21	0	-21	-0.21	0.01	0	0	0	0	0.5	0	0
8	15	0	-0.24	1	-0.21	0.02	0.02	-0.01	-0.25	0	-24	-0.24	0.07	0	0	0	0	0.5	0	0
8	15	0	-0.22	1	-0.21	0	0.02	-0.04	-0.25	0	-22	-0.22	0.13	0	0	0	0	0.5	0	0
8	15	0	-0.22	1	-0.22	-0.03	0.02	-0.06	-0.28	0	-22	-0.22	0.18	0	0	0	0	0.5	0	0
8	15	0	-0.2	1	-0.22	-0.05	0.02	-0.08	-0.29	0	-20	-0.2	0.22	0	0	0	0	0.5	0	0
8	15	0	-0.2	1	-0.23	-0.08	0.02	-0.09	-0.32	0	-20	-0.2	0.27	0	0	0	0	0.5	0	0
8	15	0	-0.1	1	-0.24	-0.12	0.02	-0.06	-0.43	0	-10	0.33	-0.28	0	0	0	0	0.5	0	0
8	15	0.01	0.33	0	-0.24	-0.16	0.02	0	-0.5	0	3.3	0.33	-0.37	0	0	0	0	0.5	0	0
8	15	0.04	0.33	0	-0.24	-0.21	0.02	0	-0.5	0	0.825	0.33	-0.37	0	0	0	0	0.5	0	0
8	15	0.42	0	0	-0.16	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.16	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.16	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.16	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.16	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.16	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.16	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.16	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.16	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.49	0	0
8	15	0	-0.19	1	-0.16	0.07	0.02	0.05	-0.19	0	-19	-0.19	-0.04	0	0	0	0	0.5	0	0
8	15	0	-0.19	1	-0.16	0.05	0.02	0.01	-0.19	0	-19	-0.19	0.02	0	0	0	0	0.49	0	0
8	15	0	-0.17	1	-0.16	0.03	0.02	-0.03	-0.19	0	-17	-0.17	0.08	0	0	0	0.01	0.49	0	0
8	15	0	-0.17	1	-0.16	0.01	0.02	-0.07	-0.22	0	-17	-0.17	0.15	0	0	0	0	0.5	0	0
8	15	0	-0.17	1	-0.17	-0.01	0.02	-0.09	-0.25	0	-17	-0.17	0.2	0	0	0	0	0.5	0	0
8	15	0	-0.17	1	-0.18	-0.04	0.02	-0.1	-0.28	0	-17	-0.17	0.24	0	0	0	0	0.5	0	0
8	15	0	-0.16	1	-0.19	-0.07	0.02	-0.11	-0.31	0	-16	-0.16	0.29	0	0	0	0.02	0.48	0	0
8	15	0	-0.15	1	-0.2	-0.1	0.02	-0.12	-0.33	0	-15	-0.15	0.32	0	0	0	0.01	0.49	0	0
8	15	0.01	-0.17	1	-0.22	-0.13	0.02	-0.1	-0.38	0	-1.7	-0.17	0.35	0	0	0	0	0.5	0	0
8	15	0	0.29	0	-0.22	-0.18	0.02	0	-0.5	0	29	0.39	-0.31	0	0	0	0	0.5	0	0
8	15	0.04	0.39	0	-0.22	-0.23	0.02	0	-0.5	0	0.975	0.39	-0.31	0	0	0	0	0.5	0	0
8	15	0.42	0	0	0.23	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0.23	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0.23	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0.23	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0.23	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0.23	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0.23	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0.23	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0.23	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.5	0	0
8	15	0	-0.24	1	0.23	0.07	0.02	0.02	-0.24	0	-24	-0.24	0.03	0	0	0	0	0.49	0	0
8	15	0	-0.23	1	0.23	0.04	0.02	0	-0.23	0	-23	-0.23	0.03	0	0	0	0	0.49	0	0
8	15	0	-0.23	1	0.23	0.02	0.02	0.01	-0.24	0	-23	-0.23	0.07	0	0	0	-0.01	0.48	0	0
8	15	-0.01	-0.2	1	0.23	-0.01	0.02	0.05	-0.23	0	-20	-0.2	0.13	0	0	0	0	0.5	0	0
8	15	0	-0.24	1	0.24	-0.03	0.02	0.05	-0.29	0	-24	-0.24	0.17	0	0	0	-0.01	0.49	0	0
8	15	0	-0.22	1	0.24	-0.06	0.02	0.08	-0.31	0	-22	-0.22	0.23	0	0	0	-0.01	0.49	0	0
8	15	-0.01	-0.04	1	0.25	-0.1	0.02	0.09	-0.35	0	-4	0.28	-0.23	0	0	0	0	0.5	0	0
8	15	0.01	0.3	0	0.25	-0.14	0.02	0	-0.5	0	3	0.3	-0.4	0	0	0	0	0.5	0	0
8	15	0.04	0.3	0	0.25	-0.19	0.02	0	-0.5	0	0.75	0.3	-0.4	0	0	0	0	0.5	0	0
8	15	0.07	0.3	0	0.25	-0.24	0.02	0	-0.5	0	0.4286	0.3	0.4	0	0	0	0	0.5	0	0
8	15	0.42	0	0	-0.08	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.08	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.08	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.08	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.08	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.08	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.08	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.08	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.08	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.49	0	0
8	15	0	-0.1	1	-0.08	0.07	0.02	0.05	-0.1	0	-10	-0.1	-0.04	0	0	0	0	0.5	0	0
8	15	0	-0.1	1	-0.08	0.06	0.02	0	-0.1	0	-10	-0.1	0.02	0	0	0	0	0.5	0	0
8	15	0	-0.08	1	-0.08	0.05	0.02	-0.04	-0.1	0	-8	-0.08	0.07	0	0	0	0	0.5	0	0
8	15	0	-0.1	1	-0.09	0.04	0.02	-0.05	-0.13	0	-10	-0.1	0.1	0	0	0	0.01	0.48	0	0
8	15	0.01	-0.04	1	-0.09	0.04	0.02	-0.09	-0.1	0	-0.4	-0.04	0.13	0	0	0	0	0.5	0	0
8	15	0	-0.11	1	-0.1	0.02	0.02	-0.12	-0.22	0	-11	-0.11	0.23	0	0	0	0	0.5	0	0
8	15	0.01	-0.1	1	-0.12	0	0.02	-0.15	-0.27	0	-1	-0.1	0.29	0	0	0	0	0.5	0	0
8	15	0	-0.13	1	-0.13	-0.03	0.02	-0.14	-0.34	0	-13	-0.13	0.35	0	0	0	0	0.5	0	0
8	15	-0.01	-0.13	1	-0.14	-0.07	0.02	-0.12	-0.36	0	-13	-0.13	0.36	0	0	0	0	0.5	0	0
8	15	0	-0.15	1	-0.16	-0.11	0.02	-0.1	-0.41	0	-15	-0.15	0.4	0	0	0	0.02	0.49	0	0
8	15	0	-0.1	1	-0.18	-0.15	0.02	-0.14	-0.43	0	-10	-0.1	0.44	0	0	0	0.01	0.5	0	0
8	15	0.42	0	0	-0.22	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.22	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.22	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.22	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.22	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.22	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.22	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.22	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.22	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.49	0	0
8	15	0	-0.24	1	-0.22	0.07	0.02	-0.04	-0.24	0	-24	-0.24	0.05	0	0	0	0	0.5	0	0
8	15	0	-0.23	1	-0.22	0.04	0.02	0.02	-0.23	0	-23	-0.23	0.01	0	0	0	0	0.5	0	0
8	15	0	-0.22	1	-0.22	0.02	0.02	-0.01	-0.23	0	-22	-0.22	0.07	0	0	0	0	0.5	0	0
8	15	-0.01	-0.22	1	-0.22	-0.01	0.02	-0.04	-0.25	0	-22	-0.22	0.13	0	0	0	0	0.5	0	0
8	15	0	-0.22	1	-0.23	-0.03	0.02	-0.06	-0.28	0	-22	-0.22	0.18	0	0	0	0	0.5	0	0
8	15	0	-0.21	1	-0.23	-0.05	0.02	-0.08	-0.3	0	-21	-0.21	0.23	0	0	0	0	0.5	0	0
8	15	0	-0.22	1	-0.24	-0.08	0.02	-0.08	-0.34	0	-22	-0.22	0.27	0	0	0	0	0.5	0	0
8	15	0	-0.05	1	-0.25	-0.12	0.02	0	-0.5	0	-5	0.32	-0.38	0	0	0	0	0.5	0	0
8	15	0.03	0.32	0	-0.25	-0.17	0.02	0	-0.5	0	1.0667	0.32	-0.38	0	0	0	0	0.5	0	0
8	15	0.06	0.32	0	-0.25	-0.22	0.02	0	-0.5	0	0.5333	0.32	0.38	0	0	0	0	0.5	0	0
8	15	0.43	0	0	-0.26	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.39	-0.5	0	-0.26	0.46	0.02	0	-0.5	0	-0.1282	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.26	0.41	0.02	0	-0.5	0	-0.1471	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.29	-0.5	0	-0.26	0.36	0.02	0	-0.5	0	-0.1724	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.26	0.31	0.02	0	-0.5	0	-0.2083	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.26	0.26	0.02	0	-0.5	0	-0.2632	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.26	0.21	0.02	0	-0.5	0	-0.3571	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.09	-0.5	0	-0.26	0.16	0.02	0	-0.5	0	-0.5556	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.04	-0.49	0	-0.26	0.11	0.02	0	-0.5	0	-1.225	0	-0.5	0	0	0	0	0.5	0	0
8	15	-0.01	-0.22	1	-0.26	0.06	0.02	-0.04	-0.26	0	-22	0.05	-0.26	0	0	0	0	0.49	0	0
8	15	0	-0.24	1	-0.26	0.04	0.02	0.02	-0.24	0	-24	0.01	-0.24	0	0	0	0	0.5	0	0
8	15	-0.01	-0.27	1	-0.26	0.01	0.02	-0.01	-0.28	0	-27	0.07	-0.27	0	0	0	0	0.5	0	0
8	15	0	-0.26	1	-0.26	-0.01	0.02	-0.03	-0.28	0	-26	-0.26	0.12	0	0	0	0	0.5	0	0
8	15	0	-0.15	1	-0.27	-0.04	0.02	-0.05	-0.31	0	-15	0.17	-0.26	0	0	0	0	0.5	0	0
8	15	0	0.21	0	-0.27	-0.08	0.02	0	-0.5	0	21	0.23	-0.45	0	0	0	0	0.5	0	0
8	15	0.02	0.23	0	-0.27	-0.13	0.02	0	-0.5	0	1.15	0.23	-0.45	0	0	0	0	0.5	0	0
8	15	0.05	0.23	0	-0.27	-0.18	0.02	0	-0.5	0	0.46	0.23	0.45	0	0	0	0	0.5	0	0
8	15	0.08	0.36	0	-0.27	-0.23	0.02	0	-0.5	0	0.45	0.23	0.45	0	0	0	0	0.5	0	0
8	15	0.12	0.43	0	-0.27	-0.28	0.02	0	-0.5	0	0.3583	0.23	0.45	0	0	0	0	0.5	0	0
8	15	0.42	0	0	0.04	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0.04	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0.04	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0.04	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0.04	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0.04	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0.04	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0.04	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0.04	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.49	0	0
8	15	0	-0.05	1	0.04	0.07	0.02	-0.07	-0.05	0	-5	-0.05	-0.07	0	0	0	0	0.49	0	0
8	15	0	-0.01	1	0.04	0.07	0.02	0	-0.01	0	-1	-0.01	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.04	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.04	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.04	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0.04	0.06	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.04	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.04	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.04	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	-0.01	1	0.04	0.07	0.02	0	-0.01	0	-1	-0.01	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.04	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	0.22	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0.22	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0.22	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0.22	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0.22	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0.22	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0.22	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0.22	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0.22	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.01	-0.23	1	0.22	0.07	0.02	0.01	-0.23	0	-2.3	-0.23	0.02	0	0	0	0	0.49	0	0
8	15	0	-0.22	1	0.22	0.04	0.02	-0.01	-0.22	0	-22	-0.22	0.02	0	0	0	0	0.5	0	0
8	15	0	-0.23	1	0.22	0.02	0.02	0.02	-0.24	0	-23	-0.23	0.08	0	0	0	0	0.5	0	0
8	15	0	-0.24	1	0.22	0	0.02	0.04	-0.27	0	-24	-0.24	0.13	0	0	0	0	0.5	0	0
8	15	0	-0.21	1	0.23	-0.03	0.02	0.06	-0.27	0	-21	-0.21	0.18	0	0	0	0	0.5	0	0
8	15	0	-0.21	1	0.23	-0.06	0.02	0.08	-0.3	0	-21	-0.21	0.23	0	0	0	0	0.5	0	0
8	15	0	-0.22	1	0.24	-0.09	0.02	0.08	-0.34	0	-22	-0.22	0.27	0	0	0	0	0.5	0	0
8	15	0	0.17	1	0.25	-0.13	0.02	0	-0.5	0	17	0.32	-0.39	0	0	0	0	0.5	0	0
8	15	0.03	0.32	0	0.25	-0.18	0.02	0	-0.5	0	1.0667	0.32	-0.39	0	0	0	0	0.5	0	0
8	15	0.06	0.32	0	0.25	-0.23	0.02	0	-0.5	0	0.5333	0.32	0.39	0	0	0	0	0.5	0	0
8	15	0.42	0	0	-0.15	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.15	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.15	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.15	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.15	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.15	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.15	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.15	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.15	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.49	0	0
8	15	0	-0.19	1	-0.15	0.07	0.02	0.02	-0.19	0	-19	-0.19	-0.01	0	0	0	0	0.49	0	0
8	15	0	-0.18	1	-0.15	0.05	0.02	0.01	-0.18	0	-18	-0.18	0.02	0	0	0	0	0.5	0	0
8	15	0	-0.19	1	-0.15	0.03	0.02	-0.03	-0.21	0	-19	-0.19	0.09	0	0	0	0	0.5	0	0
8	15	0	-0.18	1	-0.15	0.01	0.02	-0.06	-0.22	0	-18	-0.18	0.14	0	0	0	0	0.5	0	0
8	15	0	-0.17	1	-0.16	-0.01	0.02	-0.09	-0.25	0	-17	-0.17	0.2	0	0	0	0	0.5	0	0
8	15	-0.01	-0.17	1	-0.17	-0.04	0.02	-0.1	-0.28	0	-17	-0.17	0.25	0	0	0	0	0.5	0	0
8	15	0	-0.17	1	-0.19	-0.07	0.02	-0.11	-0.32	0	-17	-0.17	0.29	0	0	0	0	0.5	0	0
8	15	0	-0.17	1	-0.2	-0.1	0.02	-0.12	-0.37	0	-17	-0.17	0.35	0	0	0	0	0.5	0	0
8	15	0	-0.19	1	-0.21	-0.14	0.02	-0.08	-0.4	0	-19	-0.19	0.36	0	0	0	0	0.5	0	0
8	15	0	0.02	0	-0.22	-0.17	0.02	0	-0.5	0	2	0.4	-0.3	0	0	0	0	0.5	0	0
8	15	0.03	0.4	0	-0.22	-0.22	0.02	0	-0.5	0	1.3333	0.4	-0.3	0	0	0	0	0.5	0	0
8	15	0.42	0	0	-0.01	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.01	0.46	0.02	0	-0.5	0	-0.1316	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.01	0.41	0.02	0	-0.5	0	-0.1471	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.01	0.36	0.02	0	-0.5	0	-0.1786	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.01	0.31	0.02	0	-0.5	0	-0.2083	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.01	0.26	0.02	0	-0.5	0	-0.2632	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.01	0.21	0.02	0	-0.5	0	-0.3571	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.01	0.16	0.02	0	-0.5	0	-0.625	-0.5	0	0	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.01	0.11	0.02	0	-0.5	0	-1.6667	-0.5	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	-0.01	0.08	0.02	0.03	0	0	0	0	-0.03	0	0	0	0	0.49	0	0
8	15	0.01	0	1	-0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	-0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	-0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	-0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	-0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	-0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.43	0	0	0.32	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.39	-0.49	0	0.32	0.46	0.02	0	-0.5	0	-0.1256	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.34	-0.49	0	0.32	0.41	0.02	0	-0.5	0	-0.1441	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.29	-0.49	0	0.32	0.36	0.02	0	-0.5	0	-0.169	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.24	-0.48	0	0.32	0.31	0.02	0	-0.5	0	-0.2	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.2	-0.47	0	0.32	0.26	0.02	0	-0.5	0	-0.235	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.15	-0.46	0	0.32	0.21	0.02	0	-0.5	0	-0.3067	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.11	-0.42	0	0.32	0.16	0.02	0	-0.5	0	-0.3818	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.07	-0.33	0	0.32	0.11	0.02	0	-0.5	0	-0.4714	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.05	-0.07	0	0.32	0.06	0.02	0	-0.5	0	-0.14	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.05	0	0	0.32	0.01	0.02	0	-0.5	0	0	0	-0.5	0	0	0	0	0.5	0	0
8	15	0.05	0	0	0.32	-0.04	0.02	0	-0.5	0	0	0	0.5	0	0	0	0	0.5	0	0
8	15	0.06	0.25	0	0.32	-0.09	0.02	0	-0.5	0	0.4167	0.5	0	0	0	0	0	0.5	0	0
8	15	0.09	0.39	0	0.32	-0.14	0.02	0	-0.5	0	0.4333	0.5	0	0	0	0	0	0.5	0	0
8	15	0.13	0.45	0	0.32	-0.19	0.02	0	-0.5	0	0.3462	0.5	0	0	0	0	0	0.5	0	0
8	15	0.18	0.47	0	0.32	-0.24	0.02	0	-0.5	0	0.2611	0.5	0	0	0	0	0	0.5	0	0
8	15	0.22	0.48	0	0.32	-0.29	0.02	0	-0.5	0	0.2182	0.5	0	0	0	0	0	0.5	0	0
