#sid	 oid	 dist	 closing	 contact	 relPosX	 relPosY	 relPosZ	 relVlX	 relVlY	 relVlZ	 closingDivDist	 closing1	 closing2	 closing1DivDist	 closing2DivDist	 ActionID	 linVelX	 linVelY	 linVelZ	 angVel
8	15	0	-0.18	1	-0.19	-0.07	0.02	-0.1	-0.32	0	-180	-0.18	0.28	-180	280	0	0	0.5	0	0
8	15	0	-0.19	1	-0.2	-0.1	0.02	-0.1	-0.37	0	-190	-0.19	0.33	-190	330	0	0	0.5	0	0
8	15	0	-0.17	1	-0.21	-0.14	0.02	-0.11	-0.4	0	-170	-0.17	0.38	-170	380	0	0	0.5	0	0
8	15	0.01	0.35	0	-0.22	-0.19	0.02	0	-0.5	0	35	0.39	-0.31	39	-31	0	0	0.5	0	0
8	15	0.42	0	0	-0.22	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.22	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.22	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.22	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.22	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.22	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.22	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.22	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.22	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.5	0	0
8	15	0.01	-0.24	1	-0.22	0.07	0.02	0	-0.24	0	-24	-0.24	0.01	-24	1	0	0	0.5	0	0
8	15	0	-0.23	1	-0.22	0.04	0.02	0.01	-0.23	0	-230	-0.23	0.02	-230	20	0	0	0.49	0	0
8	15	0	-0.23	1	-0.22	0.02	0.02	-0.01	-0.24	0	-230	-0.23	0.07	-230	70	0	0	0.49	0	0
8	15	0	-0.22	1	-0.22	0	0.02	-0.04	-0.25	0	-220	-0.22	0.13	-220	130	0	0.01	0.48	0	0
8	15	0	-0.19	1	-0.23	-0.03	0.02	-0.07	-0.25	0	-190	-0.19	0.17	-190	170	0	0	0.5	0	0
8	15	0	-0.23	1	-0.23	-0.06	0.02	-0.07	-0.32	0	-230	-0.23	0.23	-230	230	0	0	0.5	0	0
8	15	0	-0.19	1	-0.25	-0.09	0.02	-0.07	-0.35	0	-190	0.27	-0.24	270	-240	0	0	0.5	0	0
8	15	0.02	0.29	0	-0.26	-0.14	0.02	0	-0.5	0	14.5	0.31	-0.39	15.5	-19.5	0	0	0.5	0	0
8	15	0.05	0.31	0	-0.26	-0.19	0.02	0	-0.5	0	6.2	0.31	-0.39	6.2	-7.8	0	0	0.5	0	0
8	15	0.08	0.31	0	-0.26	-0.24	0.02	0	-0.5	0	3.875	0.31	0.39	3.875	4.875	0	0	0.5	0	0
8	15	0.42	0	0	0	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0.01	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	-0.23	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.23	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.23	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.23	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.23	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.23	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.23	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.23	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.23	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0.01	-0.23	1	-0.23	0.07	0.02	0	-0.23	0	-23	-0.23	0.01	-23	1	0	0	0.49	0	0
8	15	0	-0.23	1	-0.23	0.04	0.02	0.01	-0.23	0	-230	-0.23	0.02	-230	20	0	0	0.5	0	0
8	15	0	-0.23	1	-0.23	0.02	0.02	-0.02	-0.24	0	-230	-0.23	0.08	-230	80	0	0	0.5	0	0
8	15	0	-0.24	1	-0.23	-0.01	0.02	-0.04	-0.27	0	-240	-0.24	0.13	-240	130	0	0	0.5	0	0
8	15	0	-0.25	1	-0.24	-0.03	0.02	-0.05	-0.3	0	-250	-0.25	0.18	-250	180	0	0.01	0.49	0	0
8	15	0	-0.2	1	-0.24	-0.06	0.02	-0.09	-0.29	0	-200	-0.2	0.23	-200	230	0	0.01	0.5	0	0
8	15	-0.01	-0.05	1	-0.25	-0.1	0.02	-0.08	-0.36	0	-50	0.28	-0.24	280	-240	0	0	0.5	0	0
8	15	0.01	0.3	0	-0.25	-0.14	0.02	0	-0.5	0	30	0.3	-0.4	30	-40	0	0	0.5	0	0
8	15	0.04	0.3	0	-0.25	-0.19	0.02	0	-0.5	0	7.5	0.3	-0.4	7.5	-10	0	0	0.5	0	0
8	15	0.07	0.3	0	-0.25	-0.24	0.02	0	-0.5	0	4.2857	0.3	0.4	4.2857	5.7143	0	0	0.5	0	0
8	15	0.42	0	0	0.01	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0.01	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0.01	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0.01	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0.01	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0.01	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0.01	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0.01	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0.01	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0.01	0	1	0.01	0.08	0.02	-0.04	0	0	0	0	-0.04	0	-4	0	0	0.49	0	0
8	15	0.01	0	1	0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0.01	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.01	0	1	0.01	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	-0.11	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	-0.11	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.11	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	-0.11	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.11	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.11	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.11	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	-0.11	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	-0.11	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0	-0.14	1	-0.11	0.07	0.02	0.05	-0.14	0	-140	-0.14	-0.04	-140	-40	0	0	0.5	0	0
8	15	0	-0.14	1	-0.11	0.06	0.02	0	-0.14	0	-140	-0.14	0.03	-140	30	0	0	0.49	0	0
8	15	0	-0.12	1	-0.11	0.04	0.02	-0.05	-0.14	0	-120	-0.12	0.09	-120	90	0	0.01	0.49	0	0
8	15	0.01	-0.11	1	-0.12	0.03	0.02	-0.09	-0.17	0	-11	-0.11	0.16	-11	16	0	0.01	0.49	0	0
8	15	0	-0.12	1	-0.13	0.01	0.02	-0.12	-0.22	0	-120	-0.12	0.22	-120	220	0	0.01	0.49	0	0
8	15	0	-0.13	1	-0.14	-0.02	0.02	-0.13	-0.27	0	-130	-0.13	0.27	-130	270	0	0.03	0.47	0	0
8	15	-0.01	-0.08	1	-0.15	-0.05	0.02	-0.18	-0.29	0	-80	-0.08	0.33	-80	330	0	0.02	0.48	0	0
8	15	0	-0.1	1	-0.16	-0.08	0.02	-0.16	-0.34	0	-100	-0.1	0.36	-100	360	0	0.01	0.49	0	0
8	15	0.01	-0.14	1	-0.18	-0.11	0.02	-0.11	-0.38	0	-14	-0.14	0.37	-14	37	0	0.01	0.49	0	0
8	15	0	-0.14	1	-0.19	-0.15	0.02	-0.1	-0.41	0	-140	-0.14	0.4	-140	400	0	0	0.5	0	0
8	15	0	0.22	0	-0.19	-0.2	0.02	0	-0.5	0	220	0.43	-0.25	430	-250	0	0	0.5	0	0
8	15	0.43	0	0	-0.34	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.39	-0.49	0	-0.34	0.46	0.02	0	-0.5	0	-1.2564	0	-0.5	0	-1.2821	0	0	0.5	0	0
8	15	0.35	-0.49	0	-0.34	0.41	0.02	0	-0.5	0	-1.4	0	-0.5	0	-1.4286	0	0	0.5	0	0
8	15	0.3	-0.48	0	-0.34	0.36	0.02	0	-0.5	0	-1.6	0	-0.5	0	-1.6667	0	0	0.5	0	0
8	15	0.25	-0.47	0	-0.34	0.31	0.02	0	-0.5	0	-1.88	0	-0.5	0	-2	0	0	0.5	0	0
8	15	0.2	-0.46	0	-0.34	0.26	0.02	0	-0.5	0	-2.3	0	-0.5	0	-2.5	0	0	0.5	0	0
8	15	0.16	-0.44	0	-0.34	0.21	0.02	0	-0.5	0	-2.75	0	-0.5	0	-3.125	0	0	0.5	0	0
8	15	0.12	-0.39	0	-0.34	0.16	0.02	0	-0.5	0	-3.25	0	-0.5	0	-4.1667	0	0	0.5	0	0
8	15	0.08	-0.28	0	-0.34	0.11	0.02	0	-0.5	0	-3.5	0	-0.5	0	-6.25	0	0	0.5	0	0
8	15	0.07	-0.06	0	-0.34	0.06	0.02	0	-0.5	0	-0.8571	0	-0.5	0	-7.1429	0	0	0.5	0	0
8	15	0.07	0	0	-0.34	0.01	0.02	0	-0.5	0	0	0	-0.5	0	-7.1429	0	0	0.5	0	0
8	15	0.07	0	0	-0.34	-0.04	0.02	0	-0.5	0	0	0	0.5	0	7.1429	0	0	0.5	0	0
8	15	0.07	0.2	0	-0.34	-0.09	0.02	0	-0.5	0	2.8571	0	0.5	0	7.1429	0	0	0.5	0	0
8	15	0.1	0.35	0	-0.34	-0.14	0.02	0	-0.5	0	3.5	0	0.5	0	5	0	0	0.5	0	0
8	15	0.14	0.42	0	-0.34	-0.19	0.02	0	-0.5	0	3	0	0.5	0	3.5714	0	0	0.5	0	0
8	15	0.19	0.45	0	-0.34	-0.24	0.02	0	-0.5	0	2.3684	0	0.5	0	2.6316	0	0	0.5	0	0
8	15	0.23	0.47	0	-0.34	-0.29	0.02	0	-0.5	0	2.0435	0	0.5	0	2.1739	0	0	0.5	0	0
8	15	0.28	0.48	0	-0.34	-0.34	0.02	0	-0.5	0	1.7143	0	0.5	0	1.7857	0	0	0.5	0	0
8	15	0.43	0	0	0.34	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.49	0	0.34	0.45	0.02	0	-0.5	0	-1.2895	0	-0.5	0	-1.3158	0	0	0.5	0	0
8	15	0.34	-0.48	0	0.34	0.4	0.02	0	-0.5	0	-1.4118	0	-0.5	0	-1.4706	0	0	0.5	0	0
8	15	0.29	-0.48	0	0.34	0.35	0.02	0	-0.5	0	-1.6552	0	-0.5	0	-1.7241	0	0	0.5	0	0
8	15	0.25	-0.47	0	0.34	0.31	0.02	0	-0.5	0	-1.88	0	-0.5	0	-2	0	0	0.5	0	0
8	15	0.19	-0.46	0	0.34	0.25	0.02	0	-0.5	0	-2.4211	0	-0.5	0	-2.6316	0	0	0.5	0	0
8	15	0.15	-0.43	0	0.34	0.2	0.02	0	-0.5	0	-2.8667	0	-0.5	0	-3.3333	0	0	0.5	0	0
8	15	0.11	-0.37	0	0.34	0.15	0.02	0	-0.5	0	-3.3636	0	-0.5	0	-4.5455	0	0	0.5	0	0
8	15	0.08	-0.24	0	0.34	0.1	0.02	0	-0.5	0	-3	0	-0.5	0	-6.25	0	0	0.5	0	0
8	15	0.07	0	0	0.34	0.05	0.02	0	-0.5	0	0	0	-0.5	0	-7.1429	0	0	0.5	0	0
8	15	0.07	0	0	0.34	0	0.02	0	-0.5	0	0	0	-0.5	0	-7.1429	0	0	0.5	0	0
8	15	0.07	0	0	0.34	-0.04	0.02	0	-0.5	0	0	0	0.5	0	7.1429	0	0	0.5	0	0
8	15	0.07	0.2	0	0.34	-0.09	0.02	0	-0.5	0	2.8571	0.5	0	7.1429	0	0	0	0.5	0	0
8	15	0.1	0.35	0	0.34	-0.14	0.02	0	-0.5	0	3.5	0.5	0	5	0	0	0	0.5	0	0
8	15	0.14	0.42	0	0.34	-0.19	0.02	0	-0.5	0	3	0.5	0	3.5714	0	0	0	0.5	0	0
8	15	0.19	0.45	0	0.34	-0.24	0.02	0	-0.5	0	2.3684	0.5	0	2.6316	0	0	0	0.5	0	0
8	15	0.23	0.47	0	0.34	-0.29	0.02	0	-0.5	0	2.0435	0.5	0	2.1739	0	0	0	0.5	0	0
8	15	0.28	0.48	0	0.34	-0.34	0.02	0	-0.5	0	1.7143	0.5	0	1.7857	0	0	0	0.5	0	0
8	15	0.43	0	0	-0.27	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.39	-0.5	0	-0.27	0.46	0.02	0	-0.5	0	-1.2821	0	-0.5	0	-1.2821	0	0	0.5	0	0
8	15	0.34	-0.5	0	-0.27	0.41	0.02	0	-0.5	0	-1.4706	0	-0.5	0	-1.4706	0	0	0.5	0	0
8	15	0.29	-0.5	0	-0.27	0.36	0.02	0	-0.5	0	-1.7241	0	-0.5	0	-1.7241	0	0	0.5	0	0
8	15	0.24	-0.5	0	-0.27	0.31	0.02	0	-0.5	0	-2.0833	0	-0.5	0	-2.0833	0	0	0.5	0	0
8	15	0.19	-0.5	0	-0.27	0.26	0.02	0	-0.5	0	-2.6316	0	-0.5	0	-2.6316	0	0	0.5	0	0
8	15	0.14	-0.5	0	-0.27	0.21	0.02	0	-0.5	0	-3.5714	0	-0.5	0	-3.5714	0	0	0.5	0	0
8	15	0.09	-0.49	0	-0.27	0.16	0.02	0	-0.5	0	-5.4444	0	-0.5	0	-5.5556	0	0	0.5	0	0
8	15	0.04	-0.47	0	-0.27	0.11	0.02	0	-0.5	0	-11.75	0	-0.5	0	-12.5	0	0	0.5	0	0
8	15	0	-0.15	1	-0.27	0.06	0.02	-0.05	-0.27	0	-150	0.06	-0.27	60	-270	0	0	0.5	0	0
8	15	0.01	-0.14	1	-0.28	0.04	0.02	-0.06	-0.3	0	-14	0.1	-0.29	10	-29	0	0	0.5	0	0
8	15	0	0.08	0	-0.28	0	0.02	0	-0.5	0	80	0.08	-0.49	80	-490	0	0	0.5	0	0
8	15	0.01	0.08	0	-0.28	-0.05	0.02	0	-0.5	0	8	0.08	0.49	8	49	0	0	0.5	0	0
8	15	0.02	0.13	0	-0.28	-0.1	0.02	0	-0.5	0	6.5	0.08	0.49	4	24.5	0	0	0.5	0	0
8	15	0.05	0.41	0	-0.28	-0.15	0.02	0	-0.5	0	8.2	0.08	0.49	1.6	9.8	0	0	0.5	0	0
8	15	0.09	0.47	0	-0.28	-0.2	0.02	0	-0.5	0	5.2222	0.08	0.49	0.8889	5.4444	0	0	0.5	0	0
8	15	0.14	0.48	0	-0.28	-0.25	0.02	0	-0.5	0	3.4286	0.08	0.49	0.5714	3.5	0	0	0.5	0	0
8	15	0.19	0.49	0	-0.28	-0.3	0.02	0	-0.5	0	2.5789	0.08	0.49	0.4211	2.5789	0	0	0.5	0	0
8	15	0.24	0.49	0	-0.28	-0.35	0.02	0	-0.5	0	2.0417	0.08	0.49	0.3333	2.0417	0	0	0.5	0	0
8	15	0.43	0	0	0.33	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.39	-0.49	0	0.33	0.46	0.02	0	-0.5	0	-1.2564	0	-0.5	0	-1.2821	0	0	0.5	0	0
8	15	0.34	-0.49	0	0.33	0.41	0.02	0	-0.5	0	-1.4412	0	-0.5	0	-1.4706	0	0	0.5	0	0
8	15	0.3	-0.48	0	0.33	0.36	0.02	0	-0.5	0	-1.6	0	-0.5	0	-1.6667	0	0	0.5	0	0
8	15	0.25	-0.48	0	0.33	0.31	0.02	0	-0.5	0	-1.92	0	-0.5	0	-2	0	0	0.5	0	0
8	15	0.2	-0.47	0	0.33	0.26	0.02	0	-0.5	0	-2.35	0	-0.5	0	-2.5	0	0	0.5	0	0
8	15	0.15	-0.45	0	0.33	0.21	0.02	0	-0.5	0	-3	0	-0.5	0	-3.3333	0	0	0.5	0	0
8	15	0.11	-0.4	0	0.33	0.16	0.02	0	-0.5	0	-3.6364	0	-0.5	0	-4.5455	0	0	0.5	0	0
8	15	0.08	-0.3	0	0.33	0.11	0.02	0	-0.5	0	-3.75	0	-0.5	0	-6.25	0	0	0.5	0	0
8	15	0.06	-0.06	0	0.33	0.06	0.02	0	-0.5	0	-1	0	-0.5	0	-8.3333	0	0	0.5	0	0
8	15	0.06	0	0	0.33	0.01	0.02	0	-0.5	0	0	0	-0.5	0	-8.3333	0	0	0.5	0	0
8	15	0.06	0	0	0.33	-0.04	0.02	0	-0.5	0	0	0	0.5	0	8.3333	0	0	0.5	0	0
8	15	0.06	0.22	0	0.33	-0.09	0.02	0	-0.5	0	3.6667	0.5	0	8.3333	0	0	0	0.5	0	0
8	15	0.1	0.37	0	0.33	-0.14	0.02	0	-0.5	0	3.7	0.5	0	5	0	0	0	0.5	0	0
8	15	0.14	0.43	0	0.33	-0.19	0.02	0	-0.5	0	3.0714	0.5	0	3.5714	0	0	0	0.5	0	0
8	15	0.18	0.46	0	0.33	-0.24	0.02	0	-0.5	0	2.5556	0.5	0	2.7778	0	0	0	0.5	0	0
8	15	0.23	0.47	0	0.33	-0.29	0.02	0	-0.5	0	2.0435	0.5	0	2.1739	0	0	0	0.5	0	0
8	15	0.28	0.48	0	0.33	-0.34	0.02	0	-0.5	0	1.7143	0.5	0	1.7857	0	0	0	0.5	0	0
8	15	0.32	0.49	0	0.33	-0.39	0.02	0	-0.5	0	1.5312	0.5	0	1.5625	0	0	0	0.5	0	0
8	15	0.43	0	0	0.32	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.39	-0.49	0	0.32	0.46	0.02	0	-0.5	0	-1.2564	0	-0.5	0	-1.2821	0	0	0.5	0	0
8	15	0.34	-0.49	0	0.32	0.41	0.02	0	-0.5	0	-1.4412	0	-0.5	0	-1.4706	0	0	0.5	0	0
8	15	0.29	-0.49	0	0.32	0.36	0.02	0	-0.5	0	-1.6897	0	-0.5	0	-1.7241	0	0	0.5	0	0
8	15	0.24	-0.48	0	0.32	0.31	0.02	0	-0.5	0	-2	0	-0.5	0	-2.0833	0	0	0.5	0	0
8	15	0.2	-0.47	0	0.32	0.26	0.02	0	-0.5	0	-2.35	0	-0.5	0	-2.5	0	0	0.5	0	0
8	15	0.15	-0.46	0	0.32	0.21	0.02	0	-0.5	0	-3.0667	0	-0.5	0	-3.3333	0	0	0.5	0	0
8	15	0.11	-0.42	0	0.32	0.16	0.02	0	-0.5	0	-3.8182	0	-0.5	0	-4.5455	0	0	0.5	0	0
8	15	0.07	-0.33	0	0.32	0.11	0.02	0	-0.5	0	-4.7143	0	-0.5	0	-7.1429	0	0	0.5	0	0
8	15	0.05	-0.07	0	0.32	0.06	0.02	0	-0.5	0	-1.4	0	-0.5	0	-10	0	0	0.5	0	0
8	15	0.05	0	0	0.32	0.01	0.02	0	-0.5	0	0	0	-0.5	0	-10	0	0	0.5	0	0
8	15	0.05	0	0	0.32	-0.04	0.02	0	-0.5	0	0	0	0.5	0	10	0	0	0.5	0	0
8	15	0.06	0.25	0	0.32	-0.09	0.02	0	-0.5	0	4.1667	0.5	0	8.3333	0	0	0	0.5	0	0
8	15	0.09	0.39	0	0.32	-0.14	0.02	0	-0.5	0	4.3333	0.5	0	5.5556	0	0	0	0.5	0	0
8	15	0.13	0.45	0	0.32	-0.19	0.02	0	-0.5	0	3.4615	0.5	0	3.8462	0	0	0	0.5	0	0
8	15	0.18	0.47	0	0.32	-0.24	0.02	0	-0.5	0	2.6111	0.5	0	2.7778	0	0	0	0.5	0	0
8	15	0.22	0.48	0	0.32	-0.29	0.02	0	-0.5	0	2.1818	0.5	0	2.2727	0	0	0	0.5	0	0
8	15	0.27	0.49	0	0.32	-0.34	0.02	0	-0.5	0	1.8148	0.5	0	1.8519	0	0	0	0.5	0	0
8	15	0.32	0.49	0	0.32	-0.39	0.02	0	-0.5	0	1.5312	0.5	0	1.5625	0	0	0	0.5	0	0
8	15	0.42	0	0	0	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
8	15	0.38	-0.5	0	0	0.46	0.02	0	-0.5	0	-1.3158	-0.5	0	-1.3158	0	0	0	0.5	0	0
8	15	0.34	-0.5	0	0	0.41	0.02	0	-0.5	0	-1.4706	-0.5	0	-1.4706	0	0	0	0.5	0	0
8	15	0.28	-0.5	0	0	0.36	0.02	0	-0.5	0	-1.7857	-0.5	0	-1.7857	0	0	0	0.5	0	0
8	15	0.24	-0.5	0	0	0.31	0.02	0	-0.5	0	-2.0833	-0.5	0	-2.0833	0	0	0	0.5	0	0
8	15	0.19	-0.5	0	0	0.26	0.02	0	-0.5	0	-2.6316	-0.5	0	-2.6316	0	0	0	0.5	0	0
8	15	0.14	-0.5	0	0	0.21	0.02	0	-0.5	0	-3.5714	-0.5	0	-3.5714	0	0	0	0.5	0	0
8	15	0.08	-0.5	0	0	0.16	0.02	0	-0.5	0	-6.25	-0.5	0	-6.25	0	0	0	0.5	0	0
8	15	0.03	-0.5	0	0	0.11	0.02	0	-0.5	0	-16.6667	-0.5	0	-16.6667	0	0	0	0.49	0	0
8	15	0.01	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	-0.01	0	1	0	0.07	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.48	0	0
8	15	0	0	1	0	0.08	0.02	0	0	0	0	0	0	0	0	0	0	0.49	0	0
8	15	0.42	0	0	-0.19	0.5	0.02	0	0	0	0	0	0	0	0	0	0	0.5	0	0
